Sentence,Polarity,Subjectivity
Yeah fair call mate - his bans on fishing  golf   and originally bonking were just nuts,0.5375,0.825
Why won’t Victoria’s Chief Health Officer  Dr Sutton  and his minder  Daniel Andrews  disclose to us all the science and modelling that shows the epidemiology of why golf  with social distancing  is banned south of the Murray River but perfectly fine in Albury ?,0.225,0.2833333333333333
Good on you Sam Totally agree with you  why is golf banned in Victoria but nowhere else in 🇦🇺 ? 🤷‍♂️ https:twittercomOrigsmartassamstatus1250609792541835270 …,0.35,0.675
 https:twittercomAndieHamblinstatus1250625425849479168 … pictwittercomYXWIV1TQmh,0.0,0.0
A terrifically well written account It must have been horrendous to have had this virus and be so far from home - so happy you beat it Stay safe https:twittercomBevanShieldsstatus1250688190098419712 …,0.4666666666666666,0.8333333333333334
So you should be May his memory be a blessing🇬🇧🇮🇱,0.0,0.0
God bless him,0.0,0.0
May their memory be a blessing 🇬🇧🇮🇱,0.0,0.0
As Churchill said in 1940 quoting  Maccabees “Arm yourselves  and be ye men of valour  & be in readiness for the conflict; for it is better for us to perish in battle than to look upon the outrage of our nation and our altar As the Will of God is in Heaven  even so let it be”,0.5,0.5
Mate  you’ve had more positions on this issue today than the Kama Sutra 🧘‍♂️🤦🏻‍♂️ https:twittercomVictorianCHOstatus1250358646019518466 …,0.5,0.5
Well said JoshFrydenberg - it is completely disgraceful the WHO supports the ongoing trade at the Wuhan wet markets The WHO must call on Chinese authorities to close these barbaric and disgusting wet markets that started this pandemic https:twittercom9NewsMelbstatus1250336966391914499 …,-0.22000000000000003,0.44000000000000006
I would have thought given that Daniel Andrews is ruling by decree  parliament hasn’t sat for weeks  and some police have confused our democracy with Soviet Russia  a bit of opposition to the state government might be in the public interest,-0.2,0.3833333333333333
You are contradicting your federal counterpart Prof Murphy  why ?   Release your modelling and science and we will judge for ourselves the merits of your advice and this decision of the Victorian Government regarding remote learning https:twittercomVictorianCHOstatus1250297818939453445 …,-0.1,0.2
The Premier is clearly wrong   Not all schools are open for kids who can’t learn from home   He needs to fix this now https:twittercomAshArgoonstatus1250251321405370368 …,-0.25,0.7
This is good We have been calling on the state government to do this for weeks JewelTopsfield ClayLucas JMasanauskas https:twittercomAdemSomyurekstatus1250231038430740483 …,0.7,0.6000000000000001
My thoughts are with all the parents and guardians who are trying to assist with home schooling  no doubt it must be really difficult  particularly if the online platforms aren’t working I hope all students can persevere through this difficult situation https:twittercoms_deerystatus1250222141791846401 …,-0.2777777777777778,0.7777777777777777
This is a complete farce  I’m sure online platforms are working somewhere for learning at home  but I’m hearing of massive problems all over Victoria  https:twittercom3AW693status1250221447433224192 …,0.04999999999999999,0.6972222222222222
Phil  sorry to quote tweet you now that you are retired from politics  but you illustrate my point  The Vic govt should be listening to the Fed CMO and open the schools  Many schools aren’t ready  and for some students term 2 will be a complete write off https:twittercomphilipdalidakisstatus1250209585782128640 …,0.06000000000000001,0.58
As I said earlier  the Victorian government should be listening to federal CMO Brendan Murphy regarding sending children to school   Term 2 will be a write off for many students https:twittercomPatsKarvelasstatus1250203697092505600 …,0.25,0.5
healthgovau Chief Medical Officer Brendan Murphy,0.0,0.0
Victoria should listen to the medical advice from federal CMO Brendan Murphy that it’s safe for kids to go to school   Thousands of Victorian students have parents who are not in a position to home school them  You might as well write off term 2 no one will learn a thing https:twittercomtheheraldsunstatus1250200448977571844 …,0.25,0.25
Good https:twittercomJMasanauskasstatus1250186423963009025 …,0.7,0.6000000000000001
If this is true  we need a full explanation from DanielAndrewsMP and VictoriaPolice  if people were maintaining social distance whilst putting flowers on graves then this would appear an appalling injustice https:twittercomtonytardiostatus1249293219990360065 …,0.09583333333333333,0.5416666666666667
Happy Easter 🐣 ✝️ from my family to yours during these most unusual and difficult times pictwittercomD8eFUW2Isw,0.25,0.875
Happy Passover to Australia’s Jewish ✡️ community  and to my Jewish friends all over the world during these challenging times Stay safe and well  everyone pictwittercomFMYTyyKpSZ,0.36,0.5
The High Court smashed the Victorian criminal justice system to pieces  how humiliating What planet is Daniel Andrews on? All Victorians should be concerned about the processes of justice in our state https:twittercomSimoLovestatus1247690681033707521 …,-0.12000000000000001,0.5449999999999999
Dick Wynne has sat on this dodgy planning application for two years and has cowardly released it when he thinks he can avoid any questioning  https:amptheagecomaunationalvictoriaplanning-minister-rejects-controversial-casey-rezoning-20200406-p54hl2html?__twitter_impression=true …,0.0,0.0
Is the reason Dick Wynne didn’t reject this amendment outright back in 2018  because of the hundreds of thousands of dollars dodgy developer John Woodman gave to Labor in the lead up to the 2018 election?   https:amptheagecomaunationalvictoriaplanning-minister-rejects-controversial-casey-rezoning-20200406-p54hl2html?__twitter_impression=true …,0.0,0.0
Really looking forward to talking with DeeDeeDunleavy on 3AW693 after 1pm ,0.2,0.2
This sounds like ridiculous over reaction   How can it be a danger to others if two members of the same household drive together and don’t interact with anyone else ?   The state government needs to  yet again  clarify their rules https:twittercomheidimurstatus1246939141008326656 …,-0.16666666666666666,0.5625
That really is a low blow You really think I went to St Kevin’s ,0.1,0.25
Lol 😂 did you say that to old mate JulianBurnside ? And before you ask  and trust me no one can get a word in with you so I’ll say it here  GideonCRozner is wrong  but there are aspects of the rules in Victoria that are silly  how can fishing on your own endanger lives ?,0.1,0.735
No,0.0,0.0
They finally get (almost) what they voted for in 1933 - secession from the Commonwealth of 🇦🇺,0.0,1.0
Jaala  how on earth is fishing whilst maintaining a safe social distance  a danger to other people ?   How is walking on a beach whilst maintaining 15m distance to others dangerous ? https:twittercomJaalaPulfordstatus1245265982458757120 …,-0.04791666666666666,0.4604166666666667
These flogs should have the book thrown at them Media_Matt https:wwwheraldsuncomaunewsvictoriaandrew-abercrombie-breaks-silence-on-infamous-aspen-coronavirus-ski-tripnews-story509714164aebd34ff73c8c86a17a188a …,0.0,0.0
I’ve many mates who are currently locked inside their own homes They are abiding by the law after returning home from overseas But I hope the book is thrown at those flogs who thought they were above the law and didn’t self isolate when they got home https:wwwtheagecomaunationalvictoriaflogs-victorian-mp-scathing-of-quarantine-breachers-20200401-p54g4xhtml …,0.275,0.5
Dan’s bonk ban has been lifted👇😜 https:twittercoms_deerystatus1245229295951204352 …,0.0,0.0
"Well said GregHuntMP - “Some people think that the laws and  even more importantly  the notion of socially responsible behaviour does not apply to them  In my view  that's a disgrace  The police should feel free to throw the book at them""   https:wwwtheagecomaunationalvictoriathrow-the-book-at-them-health-minister-addresses-aspen-controversy-20200331-p54frdhtml …",0.375,0.7124999999999999
Thanks,0.2,0.2
When ?,0.0,0.0
Thank you for the retweet  this transcends party affiliations,0.0,0.0
Geez mate  what’s going on here ?,0.0,0.0
I wonder if these dickheads realise they are pushing the state government into locking all of us in our houses  literally like home detention  because these tools wanted a day at the beach Wake up Victoria - treat this disease seriously https:twittercom7NewsMelbournestatus1243768313412378626 …,-0.3333333333333333,0.6666666666666666
Sorry to hear about Dennis mate  my condolences to your family Catch up soon,-0.5,1.0
drewginn,0.0,0.0
Get well soon Boris 🇦🇺🇬🇧 https:twittercomBorisJohnsonstatus1243496858095411200 …,0.0,0.0
It would be good if Andrews actually enforced the rules now - many were found not to be at home when they were meant to be self-isolating and they weren’t charged irresponsible,0.39999999999999997,0.4000000000000001
Congratulations to Kew High School Principal Clare Entwisle  who is retiring after 36 years at the school - 21 were as Principal Clare's magnificent contribution to the success of the school and her students has been tremendous Congrats  Clare  and all best for the future pictwittercomEp9THSy3Ri,0.4655555555555555,0.49416666666666664
Daniel Andrews  why aren’t all these people charged with breaking self isolation rules ?  What’s the point of moving to tighter restrictions  destroying more businesses  if your government won’t enforce the law now ? https:twittercom9NewsMelbstatus1243071713086234624 …,0.15,0.25
Daniel Andrews is considering going to stage 3 restrictions a total lockdown What’s the point if your own police officers aren’t charging people for breaking self-isolation rules NOW?   The state government need to enforce the law  IT WILL SAVE LIVES https:www9newscomaunationalcoronavirus-victoria-police-self-isolation-spot-checks-find-seven-people-in-potential-breach746417e2-a13a-4888-aba8-f603061e5e9e?ocid=Social-9NewsM …,0.3,0.875
Victoria Police has revealed seven people were not home during the random COVID-19 self-isolation spot checks conducted by officers today But no one has been charged,-0.5,0.5
Kev  can you shut up mate? Little bit going on at the moment  and no one wants to hear from you about the politics of yesteryear Kev  fair shake of the sauce bottle  please be constructive  or please sod off https:twittercomMrKRuddstatus1243007299871891456 …,0.23749999999999996,0.5
Simon Olive and the staff of AnytimeFitness Kew are doing their  bit to stop the spread of Covid-19 This gym has closed We all need to do our bit If you can  stay at home Practice social distancing Wash your hands Together we can defeat this disease🦠 🇦🇺🇦🇺🇦🇺 pictwittercomcrSY6qjwCr,-0.03333333333333334,0.08333333333333334
Good benwyatt is a great bloke  and an outstanding MP Chose the wrong party  but no one is perfect At this time of crisis we needs guys like Ben in public life https:twittercomwestaustralianstatus1242064277906894848 …,0.4166666666666667,0.6986111111111111
Looking forward to talking with DeeDeeDunleavy on 3AW693 very soon,0.2,0.3
I heard you praising Daniel Andrews this morning; you & mjrowland68 should be talking about the genuine panic  confusion & stress Andrew’s unilateral statement yesterday has caused business owners & their staff over the last 24 hours All angles of this story are important,0.07500000000000001,0.5666666666666667
Any response from Daniel Andrews ? Where is his list ? Is it different from the National Cabinet resolution ? He’s causing mass panic in Victoria,0.0,0.6
We really  really need some clarity from the state government in Victoria Businesses large and small are completely confused,-0.05892857142857144,0.4321428571428571
So the question I’m being asked tonight  will the Victorian Government list of non-essential services to close - that Andrews will announce tomorrow - be the same as the list the PM announced tonight ?,0.0,0.125
Yes but JoshFrydenberg announced a $175 billion stimulus package - with another on the way - Andrews has not announced any support for business unlike every other govt in 🇦🇺so Andrews is at odds with advice to invest and the actions of every other state govt ,-0.125,0.375
Well said marshall_steven - please everyone just calm down This virus 🦠 is a challenge  but it can and will be managed by the collective efforts of the Australian people https:twittercom9NewsAdelstatus1240093528413196289 …,0.048148148148148155,0.3462962962962963
Despite every other state government - Labor or Liberal spending big on stimulus? https:twittercomSimoLovestatus1240108314530201601 …,-0.0625,0.2375
Tasmania http:wwwpremiertasgovaureleasesinvesting_to_sustain_a_strong_economy_and_local_jobs …,0.0,0.0
WA - 2 days ago pictwittercomfccyNct1Zo,0.0,0.0
South Australia  https:wwwpremiersagovaunewsmedia-releasesnewsunprecedented-response-and-economic-stimulus-to-drive-sa-jobs -economy-in-wake-of-bushfires -coronavirus2 …,0.0,0.0
Queensland http:statementsqldgovauStatement20202182725-million-coronavirus-aid-package …,0.0,0.0
NSW https:wwwnswgovauyour-governmentthe-premiermedia-releases-from-the-premier2-3-billion-health-boost-and-economic-stimulus …,0.0,0.0
Unbelievably  the City of Melbourne is providing more stimulus to small business during the COVID-19 crisis than the state Labor government   Victoria is the only state in 🇦🇺without a stimulus package  The Andrews govt must start helping businesses who are doing it so tough https:twittercomClayLucasstatus1240069588689141761 …,-0.07777777777777778,0.7466666666666667
Unbelievably  the City of Melbourne is providing more stimulus to small business during the COVID-19 crisis than the state Labor government   Victoria the only state in 🇦🇺without a stimulus package  The Andrews govt must start helping businesses who are doing it so tough https:twittercomArronWoodstatus1239852516482793473 …,-0.07777777777777778,0.7466666666666667
Well said themercurycomau awesome 👏 front page https:twittercomJennaCairney1status1239861023118516226 …,1.0,1.0
Congratulations to the Carmelites and the Kew Festival for another terrific service  celebrating that  there is always more that unites us than divides us  particularly during these difficult times Great to see felicity4cotham and phillip_healey pictwittercomopy6bxjeCs,0.19333333333333333,0.7166666666666666
The Carmelite Nuns in Kew literally make the best passionfruit sponge in the entire world Numbers were down today for the Kew Festival's Interfaith Ecumenical Service  so Mother Prioress very kindly gave me a sponge to take home Thank you  😇 pictwittercom1NgqVOC0Ib,0.4061111111111111,0.5534722222222223
Congratulations to Probus Women's Housing on their 50th Anniversary celebration Probus has been providing permanent housing for women over the age 60 in Glen Iris and I was pleased to join KatieAllenMP for this important celebration pictwittercomaTTxZfLjaN,0.45,1.0
The great tradition of a sausage sizzle at bunnings Hawthorn   continued on the weekend - supporting the JJ McMahon Kindergarten in Kew Congrats to all the parents who donated their time to help out and raise $$$ for this terrific local kindergarten pictwittercomtacDOcEtw3,0.2625,0.5
Well said mate Westacott is a good bloke  this debacle isn’t his fault,0.7,0.6000000000000001
What a complete debacle the crowd is currently queuing up outside Abysmal leadership from Daniel Andrews - yes  maybe  no  sorry Omnishambles https:twittercomtminearstatus1238225053226958849 …,0.0875,0.4625
Thoughts and prayers with the victims of these horrible stabbing in Kew and Hawthorn Thanks to the police and all first responders  particularly the brave PSO who is recovering in hospital https:twittercomLanaMurphystatus1237887890878648320 …,-0.030555555555555575,0.6111111111111112
Just horrendous to see this disgusting violence in our local community in Kew and neighbouring suburbs My thoughts are with the family of the victim  who simply was out for a walk and never came home His bravery by calling 000 after being attacked should be recognised https:twittercompatty_mitchellstatus1237815896409657345 …,-0.26875,0.3517857142857143
For all the talk  the Andrews Labor govt = corrupt https:twittercombridgerollostatus1237603059896700936 …,-0.5,1.0
Wake up Australia 🇦🇺 We have overcome droughts  floods  bushfires  the Great Depression  and won 2 World Wars; but for a country that was built on optimistic self reliance to become this👇  is completely bizarre Please just keep calm and stop this panic buying of 🧻 https:twittercomnewscomauHQstatus1237239256474583040 …,0.5000000000000001,0.7000000000000001
Your batting was awesome Set up the entire team for a great win Congratulations 🥳 🇦🇺 https:twittercomahealy77status1237153005260046336 …,0.65,0.69375
Let’s hope the Commons sinks this terrible decision https:twittercomchristopherhopestatus1237122095483625472 …,-0.55,0.5
Great policy 👍 https:twittercombuckingham_jstatus1236040094680666113 …,0.8,0.75
Congratulations to KewJunction for their IWD2020 breakfast with guest speaker & Australian aerial skiing ⛷ legend 5x Olympian & 3x World Champion JacquiCooperSKI who gave an inspiring presentation on resilience to Kew small business owners pictwittercomM6hxEA2jJL,0.08333333333333333,0.4666666666666666
And the Legislative Council has adjourned at almost 3am  after 12 hours of debate on the Local Government Bill pictwittercomQAXnSlTLid,0.0,0.0
Hearing Labor has decided to call it a night - should have happened 3 hours ago,0.0,0.0
Which is why Libs and Nats voted against sitting past 12am,-0.25,0.25
Wrong again Our amendments were drafted literally weeks ago  and I was briefing members of the x-bench weeks ago on them Why on earth are you having a crack at me for Labor circulating their amendments late? You’re tired  it’s late  sleep on it  and let’s talk later today,-0.30000000000000004,0.56
Because of us there are many more councils that will not be compelled to have single member wards What part of a government Bill do you not understand? Equally  there is an immovable group on the x-bench that vote with Labor We got the best result we could given the numbers,0.38571428571428573,0.35285714285714287
Good to see 9NewsMelb holding this rotten sleazy Andrews Labor govt to account on matters of alleged serious corruption What deal did John Woodman’s lawyer Megan Schutz strike with Tim Pallas?  Pallas is in deep strife He must fully disclose his dealings with Woodman now https:twittercom9NewsMelbstatus1234743680445112320 …,0.06666666666666667,0.44166666666666665
The Andrews Labor Govt still hasn’t refused rotten land rezoning c219  that John Woodman’s lawyer Megan Schutz lobbied Labor Ministers about Andrews and his Ministers must stop lying about their relationships with Woodman & his associates https:wwwtheagecomaupoliticsvictoriacasey-developer-s-lawyer-met-with-premier-treasurer-and-senior-ministers-20200302-p54647html …,0.0,0.0
The Andrews Labor Govt still hasn’t refused rotten land rezoning c219  that John Woodman’s lawyer Megan Schutz lobbied Daniel Andrews Tim Pallas and Luke Donnellan several times over Andrews and Ministers must stop lying about their relationships with Woodman & his associates https:twittercom9NewsMelbstatus1234376394756567041 …,0.0,0.0
This stinks 😷 https:twittercom7NewsMelbournestatus1234377893330874369 …,-0.6,0.5
Labor’s Planning Minister rwynnemp must reject corrupted and tainted land rezoning c219 - that John Woodman allegedly paid millions 💵 in bribes & donations to Labor for its approval It’s still being assessed by the Andrews Labor Government - why won’t they refuse it ? https:twittercom9NewsMelbstatus1234014759747555328 …,-0.1,0.1
I remember going to stateoforigin with my South Australian father and Victorian grandfather  it was civil war in our familyThe Big White V is something worth fighting for Credit to the ⁦AFL⁩ for tonight’s game but it should be against SA ⁦marshall_steven⁩ pictwittercomtaXyj1wxuv,-0.020000000000000007,0.12000000000000002
Shocking tweet from you If you can’t take it  don’t give it Boo hoo 😢,-1.0,1.0
What to announce a retirement on twitter like he has often done ?,0.0,0.0
BREAKING NEWS: Brendan Donohoe  to stand down as 7NewsMelbourne springst correspondent - what will Labor give him as a retirement gig ? https:twittercomBrendanDonohoe7status1232880622487523329 …,-0.15555555555555559,0.2888888888888889
Beyond all the day to day rancour and rubbish that constitutes 🇦🇺politics  it’s good to sometimes be reminded that as Australians there is always more that unites us than divides us,0.6,0.55
Labor’s four-bin plan will add tremendous complexity and cost to waste collection that will be passed on to Victorian families Rates will go up https:wwwheraldsuncomaunewsvictoriavictorian-councils-warn-of-rate-hike-for-new-fourbin-systemnews-storyc0bf6828ce14e66933af2b8ebe5f65c9 …,0.06666666666666665,0.5
The Andrews Labor government must ensure that Sam Aziz returns from Egypt to face the music at IBAC This is outrageous -  he’s not unwell  he’s working at a business school in Cairo https:twittercomsuzandelibasicstatus1232050973901590528 …,-1.0,1.0
About to have a chat with DeeDeeDunleavy on 3AW693 ,0.0,0.0
Thanks Ann  that’s a lovely compliment,0.35,0.475
Looking forward to chatting with SharriMarkson on SkyNewsAust very soon ,0.2,0.3
Looking forward to talking very soon on 🎙 3AW693  Sunday Morning’s with heidimur  NickMcCallum7  and Darren James,0.2,0.3
That’s a disgraceful decision,0.0,0.0
But I’m sure TimWilsonMP is delighted to hear that ,0.6,0.7944444444444444
Kew actually - that’s TimWilsonMP,0.0,0.1
Mate the facts are simple  a psycho murdered his kids and estranged wife - I am sure you understand this sort of barbarity  just not in 🇦🇺 I’m no lefty I’m no bleeding heart These are facts  this happened  and it can’t be excused by anyone for any reason,0.25,0.623015873015873
What more evidence do you need ? There are eyewitness accounts of this man dousing his wife and kids in petrol and burning them alive ? What’s wrong with you ?,0.033333333333333326,0.6
You’ve clearly been deployed on behalf of us all to kick the crap out 🇦🇺 enemies Thank you   now tell me do you really think someone should be given an AM for talking shit most of her professional life and then attempting to justify the murder by a father of his wife and kids?,-0.01666666666666666,0.46388888888888896
C’mon mate are you seriously  with that badge on twitter account  trying to justify some sadist who burned his own children alive ?,0.12222222222222223,0.6888888888888888
Today I wrote to the Chair of the Council for the Order of Australia to formally ask the Council to advise the Governor-General that Bettina Arndt’s AM be cancelled because of her comments that sought to excuse extreme violence Her comments will “bring disrepute on the Order” pictwittercomfizGF1fP7o,-0.0875,0.525
Good,0.7,0.6000000000000001
Oh it’s you ? I’d forgotten about you  you’re still a tool and you’re still irrelevant BlockBettina,-0.5,1.0
No it’s not The PM loves his family  and has paid a high political price for prioritising his girls over his job this summer This isn’t a leftright - LaborLiberal issue - this is a rightwrong issue and Bettina Arndt is completely wrong,-0.11333333333333333,0.5133333333333333
Stay tuned,0.0,0.0
You seem to be directing a lot of anger towards me I would have thought we are all in furious agreement tonight on this issue ?,-0.7,0.2
I’ve no doubt when the next issue arises normality will return In the meantime I think we can all agree this transcends leftright LaborLiberal This is right v wrong And Bettina Arndt got this so terribly wrong,-0.17857142857142858,0.5839285714285715
Read my previous tweet,-0.16666666666666666,0.16666666666666666
Sorry that’s wrong On advice of the Council of the Order of Australia the Crown awards recipients with their award Unlike other Commonwealth countries  the federal govt does not advise the Governor-General on who should be awarded an Order of Australia,-0.375,0.7583333333333333
Thanks John,0.2,0.2
Because the Order of Australia should be above politics,0.0,0.1
Upon further reflection I think these comments are so grotesque that this woman must not be awarded an AM  which was announced on Australia Day I hate saying that  but she must not be recognised in any way as an outstanding Australian https:twittercomthebettinaarndtstatus1230623373232787456 …,-0.17,0.655
This is completely crackers Your logic is perverse A young family has been murdered by their father and ex-partner  a crime that is completely indefensible Please shut up  you are sounding like someone who has completely lost the plot https:twittercomthebettinaarndtstatus1230623373232787456 …,0.1,0.4
How charming,0.7,1.0
People have died  please show some respect and restraint You have utterly no idea how to behave during a tragedy like this  but please leave the politics until a more appropriate time I expect LordMayorMelb will provide you with some much needed guidance,0.3,0.55
This is an awful tragedy There are no possible words that could console the families of the victims https:twittercomHughNailonstatus1230457897181577216 …,-0.5,1.0
Part Time Minister https:twittercomrwillinghamstatus1230241297677438976 …,0.0,0.0
So what will the SL say in defence of  allegedly anti-Islamic Jasvinder Sidhu at the doors of parliament tomorrow morning? How will JillHennessyMP DanielAndrewsMP JacintaAllanMP respond to Labor’s admin committee throwing the book at Mr Sidhu ? pictwittercomNgGdefsjhH,-0.1,0.1
What will Daniel Andrews say in defence of his mate Jasvinder Sidhu tomorrow ? Sidhu has allegedly  made anti-Islamic comments and 'attacked and racially vilified' Labor Party members He’s very close to key socialist left figures  https:wwwtheagecomaupoliticsvictoriaalp-acts-against-powerbroker-accused-of-attacking-racially-vilifying-members-20200218-p5422chtml … via theage,0.025,0.35
Melissa Horne is one of the worst ministers I have ever seen Daniel Andrews should sack her https:twittercom9NewsMelbstatus1229272632044007425 …,-1.0,1.0
Only 24 hours until we never have to hear from these Casey Council Clowns 🤡 ever again  Quite why it has taken the Andrews Labor govt so long to sack them is beyond me  with any luck there will be no Casey Council meeting tomorrow night https:twittercombridgerollostatus1229318629922988034 …,-0.025,0.7
Our community is so generous - absolutely awesome day playing in the KewCricketClub 6 aside tournament to raise funds for the recovery after 🇦🇺 horrendous bushfires A great day of cricket - congratulations to all the KewCricketClub volunteers who made it such a good laugh pictwittercomGWMiSuDeZd,0.5599999999999999,0.5900000000000001
Congratulations to the students at tgskew and Ruyton who raised thousands of dollars 💵 💵 to help with the rebuild after Australia’s terrible bushfires I’m so proud to see the next generation of leaders of our community show such empathy for their fellow Australians 🇦🇺 pictwittercomSj5QB9WoM9,-0.04999999999999999,0.625
Awesome to catch up with former leader of the Liberal Party  Foreign Minister  MP for Kooyong for 28 years  and Ambassador to the 🇺🇸 but most importantly Dad to peacockann  Andrew Peacock AC   Thank you Mr Peacock for your service to our Nation 🇦🇺 and our Party pictwittercomtyhky5PGCV,0.355,0.525
Great move I hope that’s the case here  particularly for VJ Day,0.48333333333333334,0.5416666666666666
I’m genuinely delighted that Aziz has resigned from the Liberal Party  now he should leave the council He will be compelled to return to Australia  although I will need to check with 🇦🇺 authorities about Australia’s extradition arrangements with Egypt https:wwwheraldsuncomaunewsvictoriaembattled-casey-councillor-sam-aziz-quits-liberal-partynews-storyd54916c724b5bb96ff7ba911cfc4666e …,0.7,0.7
I’m genuinely delighted this bloke Aziz has resigned from the Liberal Party Whilst he’s at it he should resign from Casey Council  https:wwwheraldsuncomaunewsvictoriaembattled-casey-councillor-sam-aziz-quits-liberal-partynews-storyd54916c724b5bb96ff7ba911cfc4666e …,0.7,0.7
I've never been attacked from Cairo before but I’m genuinely delighted that Aziz has resigned from the Liberal PartyThis bloke is having a swing at me from Cairo  let’s hope he has the ticker to return to Melbourne to answer serious questions from the anti-corruption commission,0.18333333333333332,0.6833333333333333
Congratulations to Jackson_Carlaw who was elected Leader of the Scottish Conservatives ScotTories  overnight pictwittercom6h3fhsImJb,0.0,0.0
Long lunch Paul  or are you just a despicable foul mouthed grub ?,-0.05,0.4
Welcome home Andrew Peacock AC Happy Birthday to a great Liberal and a great Australian https:twittercompeacockannstatus1227901415856541696 …,0.64,0.6799999999999999
Congratulations to tgskew for the Commissioning of their 12th Headmaster  Adrian Farrer  by ABFreier at StPaulsCathMelb this evening Thanks to outgoing Headmaster Phil De Young on his service to the school over the last few years pictwittercompoog14ODBi,0.02500000000000001,0.19166666666666668
Congrats to the deenertv (Deepdene Uniting Cricket Club) who hosted a 6 a side cricket tournament to raise 💵for bushfire relief With bendigobankofficial they raised thousands of $$$ Well done to Michael Leeds and his team of volunteers who made the event such a success pictwittercomJuPEoNmRDw,0.15,0.25
Labor’s Planning Minister rwynnemp must explain why he broke his own government’s rules to give a former Labor Minister’s husband  John Merritt  a $225 000 job as a ‘special adviser’ for 🔥 cladding when he’s not a combustible cladding expert https:www3awcomauneil-mitchell-exposes-3-6m-of-vic-government-contract-breaches-in-one-department …,0.319047619047619,0.5238095238095238
Labor’s Planning Minister Dick Wynne rolled over & did exactly what Daniel Andrews told him to do  despite a panel of experts raising serious concerns with the environmental effects from the draft plans This process was a farce from the beginning https:twittercomtheagestatus1226951577027710976 …,-0.16111111111111112,0.47222222222222215
Victorians have been calling for a container deposit scheme for years and if elected  we will deliver this  Congratulations to the Kew Scouts for helping clean up Glass Creek whilst we launched our Cash for Containers plan  pictwittercomT65Wd90PlT,0.3666666666666667,0.7000000000000001
A Victorian Liberal Nationals Govt will introduce a container deposit scheme  By delivering Cash for Containers  we will reduce litter  improve recycling and support sporting & community groups  This is part of the Coalition’s commitment of zero waste to landfill by 2035 pictwittercomcXo9bf5Cc6,-0.2,0.0
Would anyone be surprised by this - captain snooze 😴 Labor’s Planning Minister  Dick Wynne  is responsible for this debacle https:twittercomtminearstatus1226276257865748480 …,0.15000000000000002,0.7250000000000001
Why is the Andrews Labor govt & its building regulator - VicBuilding - refusing to tell home buyers if the apartment they want to purchase has dangerous cladding? https:twittercom9NewsMelbstatus1226040414953709569 …,-0.6,0.9
Congratulations to sthils  Kew  on opening a new op-shop in Balwyn to fund their annual food drive Great to see so many shoppers and volunteers at the launch this morning pictwittercomz8qslEVdhV,0.4787878787878788,0.5681818181818182
And it’s a bloody good idea from Bully,-0.050000000000000044,0.75
Eventually it was  but that’s not how Labor dropped it to the theheraldsun https:twittercomSimoLovestatus1224817827380465665 …,0.0,0.0
So what the Minister told the House was incorrect ?,0.0,0.0
It’s beyond a joke that Casey Council has granted Cr Aziz leave He should be back in Melbourne  not Egypt  to face the music at the anti-corruption commission hearings The Andrews Labor govt must now sack this Council https:wwwtheagecomaunationalvictorialocal-councillor-at-centre-of-major-corruption-probe-on-paid-leave-in-cairo-20200204-p53xsuhtml …,0.0,0.0
Great op-ed by friends and colleagues SouthwickMP & newbury3186 A Liberal-Nationals  govt would ban the flag and symbol of Nazi Germany  the Swastika Andrews must act and ban the Nazi Swastika now  as anti-Semitic attacks are on the rise https:wwwtheagecomaunationalvictoriaprotecting-victorians-from-the-ultimate-symbol-of-hate-20200131-p53wl6html …,0.8,0.75
It's a year since the Neo200 building caught 🔥It’s ridiculous and dangerous that the combustible cladding that caused the🔥hasn’t been removed It shows how useless Labor’s Planning Minister Dick Wynne has been 20 residents are still unable to return home 1 year after the fire https:twittercomtminearstatus1223743617623187458 …,-0.48333333333333334,0.65
This is why I always support the Jewish state  🇮🇱 Israel  because God’s chosen people were slaughtered in the Holocaust because they didn’t have their own state and defence force  now they do  and the Jewish people are safe and free and that’s a blessing for they worldOstrov_A https:twittercom7NewsMelbournestatus1223172000463511552 …,0.3,0.45999999999999996
Why doesn’t Labor just sack them ? https:twittercomrwillinghamstatus1223091775746662403 …,0.0,0.0
Bruce = Mulgrave rwillingham tminear 3AWNeilMitchell Jamestalia75 https:twittercomAdemSomyurekstatus1222445632419270656 …,0.0,0.0
Did you drive or did he ? https:twittercomSteve_Dimostatus1222358566062841857 …,0.0,0.0
You think there is a coincidence that these developers are getting such lenient treatment by Labor because they employed your mate now Labor MP Will Fowles as their lobbyist? This stinks and you know it,-0.033333333333333326,0.6333333333333333
You low life grub You might be able to order Labor MPs to stop talking but you can’t to me,0.25,0.4625
Dick Wynne has now been dragged back to VCAT  where he says he’s going to get another wet lettuce to slap those 🤠 developers over the wrists again  What a joke  The Corkman crooks are laughing at Dick  and frankly they’re making him look like one https:twittercom7NewsMelbournestatus1222419409995583488 …,-0.05,0.2
Dan Andrews is letting the Corkman cowboys snub their noses at the law And we all pay Is there a coincidence that these developers are getting such lenient treatment by Labor because they employed now Labor MP Will Fowles as their lobbyist? This stinks https:wwwgooglecomauampsamptheagecomaupoliticsvictoriayou-re-not-above-the-law-state-takes-corkman-pub-rogue-developers-back-to-court-20200129-p53vtghtml …,-0.033333333333333326,0.6333333333333333
